date,hs_code,product_description,consignee,shipper,Notify Party Name,std_qty,std_unit,gross_weight,qty,unit,unit_rate_usd,value_usd,origin_country,origin_port,dest_country,dest_port,Bill of Lading,shipment_mode,measurement,Actual Duty,Port of Delivery,Container TEU,Freight Term,Marks Number,Consignee Address,Shipper Address,Notify Party Address,hs_description,source_country_field,month,direction,hs2,hs4,commodity,source_file,currency_detected,unit_rate_norm_usd,value_norm_usd
2025-03-03 00:00:00,73110090,Cryogenic Storage Tank 20 Kl/10 Bar Serial Number : 24E0344,Branch Of Abdullah Hashim Industri L Gases Equipment Co Ltd,Vrv Asia Pacific Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,41916.0,41916.0,India,Nhava Sheva,Saudi Arabia,Ad Dammam,-,-,-,-,-,-,-,-,"INDUSTRIAL AREA, PHASE I POST BOX 4084","Sri City DTA (near Tada), Siddam AG, Varadaiah Palem Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,41916.0,41916.0
2025-02-13 00:00:00,73110090,Static Cryogenic Storage Empty Tank - Model No: Ca47 @ 17 Bar Serial No: C350573,Wesmor Cryogenics Llc,Cryolor Asia Pacific Pvt. Ltd.,,1.0,SET,0.0,1.0,SET,73791.82,73791.82,India,Ennore,United States,Magnolia,-,-,-,-,-,-,-,-,25918 Hardin Store Road,"NH 45 Kadamalai Puttur Post, Perumberkandigai Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-02-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,73791.82,73791.82
2025-02-25 00:00:00,73110090,Cryogenic Tank For Liquified Gases : Portacryo P0938Ecs Job No. 1022421007/54,Arabian Industrial Gases Co,Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,8161.39,8161.39,India,Mundra,United Arab Emirates,Jebel Ali,-,-,-,-,-,-,-,-,P.O. Box 17229 Dubai Investment Spark,97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-02-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,8161.39,8161.39
2025-02-25 00:00:00,73110090,Cryogenic Tank For Liquified Gases : Portacryo P0938Ecs Job No. 1022421007/79,Arabian Industrial Gases Co,Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,8161.39,8161.39,India,Mundra,United Arab Emirates,Jebel Ali,-,-,-,-,-,-,-,-,P.O. Box 17229 Dubai Investment Spark,97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-02-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,8161.39,8161.39
2025-03-15 00:00:00,73110090,Static Cryogenic Storage Empty Tank - Model No: Ca53 @ 17 Bar Serial No: C350581,Wesmor Cryogenics Llc,Cryolor Asia Pacific Pvt. Ltd.,,1.0,SET,0.0,1.0,SET,86302.59,86302.59,India,Ennore,United States,Magnolia,-,-,-,-,-,-,-,-,2900 E. San Augustine Street,"NH 45 Kadamalai Puttur Post, Perumberkandigai Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,86302.59,86302.59
2025-03-05 00:00:00,73110090,Cryogenic Tank For Liquified Gases: Empty Vertical Standard Tank V3124Ec With Perlite Insulation,Abdullah Hashim Industrial Gases Equipment Co Ltd,Inox India Limited,,1.0,NOS,0.0,1.0,NOS,64651.44,64651.44,India,Kandlasez,Saudi Arabia,Ad Dammam,-,-,-,-,-,-,-,-,"Abdullah Hashim Group Building, Medina Street, Al Bawadi District, 595",,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,64651.44,64651.44
2025-05-22 00:00:00,73110090,Cryogenic Tank For Liquified Gases : Vertical Thermosiphon Tank V2018Ec With Perlite Insulation,Al Bazei Gas Factory,Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,38412.02,38412.02,India,Mundra,Saudi Arabia,Jeddah,-,-,-,-,-,-,-,-,TABUK-INDUSTRIAL AREA-401 ALI BIN WAHB ST. PO BOX 7738,97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-05-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,38412.02,38412.02
2025-05-29 00:00:00,73110090,Cryogenic Tank For Liquified Gases:Vertical Standard Tank V1018Ec With Perlite Insulation,Rawabi Integrated Gas,Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,25930.04,25930.04,India,Mundra,Saudi Arabia,Ad Dammam,-,-,-,-,-,-,-,-,2514 AL AMIR TURKI-AI KURNAISH DIST UNIT NO 16,97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-05-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,25930.04,25930.04
2025-06-18 00:00:00,73110090,Cryogenic Tank For Liquified Gases : Maxcyl M5537Acs/1 Job No. 1022421053/6,Allcryo Inc,Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,40119.22,40119.22,India,Mundra,United States,Houston,-,-,-,-,-,-,-,-,21500 Sharp Rd,97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-06-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,40119.22,40119.22
2025-02-20 00:00:00,73110090,"Storage Tank For Lin/Lox/Lar,20 M3 Model - V2018Ec",Messer Vietnam Industrial Gas Co Ltd,Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,27536.82,27536.82,India,Kandlasez,Vietnam,Cat Lai,-,-,-,-,-,-,-,-,ROAD NO.6 DONG XUYEN IND USTRIAL PARK RACH DUA WARD,97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-02-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,27536.82,27536.82
2025-02-20 00:00:00,73110090,Storage Tank: Vertical Standard Tank V1018Ec With Perlite Insulation Storage Tank For Lin/Lox/Lar,Messer Hai Phong Industrial Gases Co. Ltd.,Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,19255.41,19255.41,India,Kandlasez,Vietnam,Haiphong,-,-,-,-,-,-,-,-,Dong Van 1 Industrial Park Bach Thuong Ward Duy Tien Town,97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-02-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,19255.41,19255.41
2025-02-13 00:00:00,73110090,900405- Liquid Co2 Storage Tank 50 Tons,Dfh Craft Brewery,Hypro Engineers,,1.0,NOS,0.0,1.0,NOS,123553.28,123553.28,India,Nhava Sheva,United States,Milton,-,-,-,-,-,-,-,-,25740 Cave Neck Rd,"5A/A, Plot No - 14, Chinmay Colony, Opp. Shahu Colony - 11, Karvenagar",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-02-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,123553.28,123553.28
2025-01-16 00:00:00,73110090,Cryogenic Tank For Liquified Gases: Vertical Standard Tank V1018Ec With Perliteinsulation,Oman Industrial Gas Co. Llc,Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,24675.73,24675.73,India,Kandlasez,Oman,Salalah,-,-,-,-,-,-,-,-,"P.O. Box 2039 Ruwi, Postal Code 112",97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,24675.73,24675.73
2025-01-31 00:00:00,73110090,Cryogenic Tank For Liquified Gases: Vertical Standard Tank V2018Ec With Perliteinsulation,Provenio Marketing Corp,Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,37463.92,37463.92,India,Kandlasez,Philippines,Manila North Harbour,-,-,-,-,-,-,-,-,"R. Dela Cerna St., Brgy. Poblacion Cion",97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,37463.92,37463.92
2025-01-01 00:00:00,73110090,"Cryogenic Tank Ss 2,000 Liters/18 Barg Serial Number 24C3738",Unique System Llc,Auriga Gases Services Llp,,1.0,NOS,0.0,1.0,NOS,22509.89,22509.89,India,Madras Sea,United Arab Emirates,Jebel Ali,-,-,-,-,-,-,-,-,,,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,22509.89,22509.89
2025-01-31 00:00:00,73110090,"Cryogenic Tank For Liquified Gases: Maxcylm5537Acs/1 Job No. 1022421004/1,1022421012/2,1022421012/5,1022421053/4.",Messer Canada Inc,Inox India Pvt. Ltd.,,4.0,NOS,0.0,4.0,NOS,42961.72,171846.88,India,Mundra,Canada,Montreal,-,-,-,-,-,-,-,-,850 Rue Fernand-Dufoeur,97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,42961.72,171846.88
2025-01-16 00:00:00,73110090,Cryogenic Storage Tank 10Kl/17 Bar Serial Number :24T3951,Cryogenic Flow Control Co Ltd,Vrv Asia Pacific Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,20555.07,20555.07,India,Madras Sea,Vietnam,Ho Chi Minh City,-,-,-,-,-,-,-,-,"9th Floor, C.T Building, No. 56 Yen The Str, Ward 2, Tan Binh Dist","Sri City DTA (near Tada), Siddam AG, Varadaiah Palem Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,20555.07,20555.07
2025-01-03 00:00:00,73110090,Cryogenic Storage Tank 10Kl/17 Bar Serial Number :24T3950,Cryogenic Flow Control Co Ltd,Vrv Asia Pacific Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,20555.07,20555.07,India,Madras Sea,Vietnam,Haiphong,-,-,-,-,-,-,-,-,"9th Floor, C.T Building, No. 56 Yen The Str, Ward 2, Tan Binh Dist","Sri City DTA (near Tada), Siddam AG, Varadaiah Palem Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,20555.07,20555.07
2025-02-03 00:00:00,73110090,Cryogenic Tank For Liquified Gases: Vertical Lng Storage Tank Vl6812Ac,"Transtech Energy, Llc",Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,130984.8,130984.8,India,Kandlasez,United States,Houston,-,-,-,-,-,-,-,-,PO Box 8197,97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-02-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,130984.8,130984.8
2025-02-05 00:00:00,73110090,Cryogenic Tank For Liquified Gases: Vertical Standard Tank V2024Ec With Perliteinsulation,Abdullah Hashim Industrial Gases Equipment Co Ltd,Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,43225.38,43225.38,India,Kandlasez,Saudi Arabia,Ad Dammam,-,-,-,-,-,-,-,-,"Abdullah Hashim Group Building, Medina Street, Al Bawadi District, 595",97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-02-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,43225.38,43225.38
2025-05-30 00:00:00,73110090,Static Cryogenic Storage Empty Tank - Model No: Efha11 @ 17 Bar Serial No: C270674,Wesmor Cryogenics Llc,Cryolor Asia Pacific Pvt. Ltd.,,1.0,SET,0.0,1.0,SET,33715.64,33715.64,India,Ennore,United States,Magnolia,-,-,-,-,-,-,-,-,2900 E. San Augustine Street,"NH 45 Kadamalai Puttur Post, Perumberkandigai Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-05-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,33715.64,33715.64
2025-04-19 00:00:00,73110090,Cryogenic Tank For Liquified Gases. Portacryo P0919Acs,Neom Green Hydrogen Company Ltd,Inox India Pvt. Ltd.,,1.0,NOS,0.0,1.0,NOS,15691.82,15691.82,India,Nhava Sheva,Saudi Arabia,Ad Dammam,-,-,-,-,-,-,-,-,"P.O. Box 8244 Building No 4758, Al-Khuraybah",97th Floor K P Platina Race Course,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-04-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,15691.82,15691.82
2025-04-03 00:00:00,73110090,Static Cryogenic Storage Empty Tank - Customer Tank Model 30 Kl 24 Bar Model No.C28 @ 24 Bar Serial No: C380012,Arabian Industrial Gases Co,Cryolor Asia Pacific Pvt. Ltd.,,1.0,SET,0.0,1.0,SET,45159.5,45159.5,India,Madras Sea,United Arab Emirates,Jebel Ali,-,-,-,-,-,-,-,-,P.O. Box 17229 Dubai Investment Spark,"NH 45 Kadamalai Puttur Post, Perumberkandigai Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-04-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,45159.5,45159.5
2025-05-03 00:00:00,73110090,Static Cryogenic Storage Empty Tank - Model No: Efha21 @ 17 Bar Serial No: C290483,Wesmor Cryogenics Llc,Cryolor Asia Pacific Pvt. Ltd.,,1.0,SET,0.0,1.0,SET,51287.51,51287.51,India,Ennore,United States,Magnolia,-,-,-,-,-,-,-,-,2900 E. San Augustine Street,"NH 45 Kadamalai Puttur Post, Perumberkandigai Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-05-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,51287.51,51287.51
2025-05-23 00:00:00,73110090,Static Cryogenic Storage Empty Tank - Model No: Ca21 @ 17 Bar Serial No: C290485,Wesmor Cryogenics Llc,Cryolor Asia Pacific Pvt. Ltd.,,1.0,SET,0.0,1.0,SET,52172.19,52172.19,India,Ennore,United States,Magnolia,-,-,-,-,-,-,-,-,2900 E. San Augustine Street,"NH 45 Kadamalai Puttur Post, Perumberkandigai Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-05-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,52172.19,52172.19
2025-05-14 00:00:00,73110090,Static Cryogenic Storage Empty Tank - Model No: Ca33 @ 17 Bar Serial No: C350593,Wesmor Cryogenics Llc,Cryolor Asia Pacific Pvt. Ltd.,,1.0,SET,0.0,1.0,SET,62801.43,62801.43,India,Ennore,United States,Magnolia,-,-,-,-,-,-,-,-,2900 E. San Augustine Street,"NH 45 Kadamalai Puttur Post, Perumberkandigai Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-05-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,62801.43,62801.43
2025-05-23 00:00:00,73110090,Cryogenic Tank For Liquified Gases:Emptyvertical Standard Tank V1525Ac With Super Insulation1072321046/1,Abdullah Hashim Industrial Gases Equipment Co Ltd,Inox India Limited,,1.0,NOS,0.0,1.0,NOS,63654.44,63654.44,India,Kandlasez,Saudi Arabia,Ad Dammam,-,-,-,-,-,-,-,-,"Abdullah Hashim Group Building, Medina Street, Al Bawadi District, 595",,,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-05-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,63654.44,63654.44
2025-07-02 00:00:00,73110090,Static Cryogenic Storage Empty Tank- Customer Tank Model 30Kl - Model No.Cs2@24Bar- Serial No.C380017,"Gulf Cryo Saudi For Industrial And, Medical Gases Co.",Cryolor Asia Pacific Pvt. Ltd.,,1.0,SET,0.0,1.0,SET,45658.5,45658.5,India,Ennore,Saudi Arabia,Ad Dammam,-,-,-,-,-,-,-,-,2nd Industrial City Street 102 Building 3712,"NH 45 Kadamalai Puttur Post, Perumberkandigai Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-07-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,45658.5,45658.5
2025-07-04 00:00:00,73110090,Static Cryogenic Storage Empty Tank- Model No.Ca53 @ 17 Bar- Serial No.C350608,Wesmor Cryogenics Llc,Cryolor Asia Pacific Pvt. Ltd.,,1.0,SET,0.0,1.0,SET,75431.47,75431.47,India,Ennore,United States,Magnolia,-,-,-,-,-,-,-,-,25918 Hardin Store Road,"NH 45 Kadamalai Puttur Post, Perumberkandigai Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-07-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,75431.47,75431.47
2025-07-04 00:00:00,73110090,Static Cryogenic Storage Empty Tank- Model No.Ca53 @ 17 Bar- Serial No.C350610,Wesmor Cryogenics Llc,Cryolor Asia Pacific Pvt. Ltd.,,1.0,SET,0.0,1.0,SET,75431.47,75431.47,India,Ennore,United States,Magnolia,-,-,-,-,-,-,-,-,25918 Hardin Store Road,"NH 45 Kadamalai Puttur Post, Perumberkandigai Taluk",,"CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS, OF IRON OR STEEL,  Containers for compressed or liquefied gas, of iron or steel:, Other",India T3  Export,2025-07-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,75431.47,75431.47
2024-10-07 00:00:00,73110099,"Liquid Nitrogen Gas Tank Shell ,  Capacity 160 Liters ,  Cylindrical Shape ,  Made Of Stainless Steel ,  Tank Code: Xl 160#&My",Cong Ty Co Phan Nippon Sanso Viet Nam,Meiko Electronics Thang Long Co Ltd,,1.0,UNA,362.0,1.0,UNA,3000.0,3000.0,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,Steel Structure Factory No. 35 Lot Cn8 An Duong Industrial Park Hong Phong Commune An Duong District,,,nan,Vietnam T3  Export,2024-10-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,3000.0,3000.0
2024-11-14 00:00:00,73110029,"20M3 Liquid Co2 Storage Tank , Steel , Cylindrical , Hollow , 100% New , Model: Cfw20-2.16 , Volume: 20M3 , Working Pressure: 2.16 Mpa.",Cncd Viet Nam Gas Equipment Co. Ltd.,"Xinxiang Chengde Energy Technology Equipment Co., Ltd.",,1.0,NOS,11748.0,1.0,PCE,22500.0,22500.0,China,Qingdao,Vietnam,Not Available,,-,-,0,-,-,-,-,No. 8C Cu Chinh Lan Street - Khuong Mai Ward - Thanh Xuan District,Fengquan District,,nan,Vietnam T3  Import,2024-11-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,22500.0,22500.0
2024-11-08 00:00:00,73110099,"Empty Tank Used To Store Industrial Gas Made Of Steel. Area: 19 , 290L , Serial: C260012. Model: C20 - Static Cryogenic Storage Empty Tank. Air Cargo According To Point 2 , Section 2 , Circular: 01-2021-Tt-Bldtbxh. 100% New",Nippon Sanso Vietnam Joint Stock Company,Cryolor Asia Pacific Pvt Ltd,,1.0,NOS,8200.0,1.0,PCE,31000.0,31000.0,India,Chennai (ex Madras),Vietnam,Not Available,,-,-,0,-,-,-,-,SO 33 Bien Hoa Industrial Zone 2,"No. 1 G.S.T Road, Kadamaalai Put NH-45",,nan,Vietnam T3  Import,2024-11-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,31000.0,31000.0
2024-11-13 00:00:00,73110094,"Ac-70 Pb#&Stainless Steel Empty Tank , Model: Ac-70 Pb , Serial Number: Sp-070-19126 , Sp-070-19129 , Sp-070-19134 , Working Pressure: 1.5-10 Bar , 70 Liters , Manufacturer: Auguste Cryogenics , Used To Contain Compressed Air , 100% New",Sonova Operations Center Vietnam Co. Ltd.,Auguste Cryogenics Slovakia S.R.O.,,3.0,NOS,280.8,3.0,PCE,3933.70256,11801.10768,Slovakia,Hamburg,Vietnam,Ho Chi Minh City,,-,-,0,-,-,-,-,No. 29A Vsip Street No. 8 Vietnam-Singapore Industrial Park Thuan Giao Ward,"Vstupny Areal U.S. Steel, Landstrasse 1",,nan,Vietnam T3  Import,2024-11-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,3933.70256,11801.10768
2024-12-31 00:00:00,73110099,"Empty Steel Tank , Used To Contain Bcl3 Gas - Cylinder 926L. Used Goods. Temporarily Exported Within 12 Months. Re-Import Of Temporary Export Tank Of Declaration: 306772186730-G61   (September 26 , 2024)",Vsg Gas Production Trading Services Co. Ltd.,"Dalian Creditchem Semiconductor Materials Co., Ltd.",,10.0,NOS,8000.0,10.0,NOS,500.0,5000.0,China,Shanghai,Vietnam,Tan Cang Hiep Phuoc Port,,-,-,0,-,-,-,-,Road No. 2A My Xuan A Industrial Park My Xuan Ward Phu My Town,"No. 1-1, Haike Road, Free Trade Zone",,nan,Vietnam T3  Import,2024-12-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,500.0,5000.0
2024-10-08 00:00:00,73110094,"Self-Pressurized Liquid Nitrogen Filling Tank   (Empty Tank)  -Self-Pressurized Filling Tank ,  Model: Ydz-50-F ,  Stainless Steel ,  Capacity 50L ,  Maximum Pressure 0.9 Bar ,  100% New",Toan Anh Co. Ltd.,Haire Biomedical Hk Co Ltd,,2.0,SET,151.0,2.0,SET,1103.0,2206.0,China,Qingdao,Vietnam,Not Available,,-,-,0,-,-,-,-,"82 Street 7, Tan Kieng Ward District 7","Vernon Way, Suite 101",,nan,Vietnam T3  Import,2024-10-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,1103.0,2206.0
2024-11-11 00:00:00,73110029,"Empty Tank Containing Liquid Oxygen , Nitrogen , Argon   (Lo2 , Ln2 , Lar)   Volume: 4 , 980 Liters   (Used Goods , Quality Remains Over 80%)   Rated Working Pressure Over 0.7 Bar , Designed Not To Be Installed On...",Lpg Company Limited,Kashiwa Chemical Company Ltd.,,1.0,SET,6002.0,1.0,SET,8380.0,8380.0,Japan,Yokohama Kanagawa,Vietnam,Not Available,,-,-,0,-,-,-,-,,631-11 Toyoshibiki,,nan,Vietnam T3  Import,2024-11-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,8380.0,8380.0
2024-11-14 00:00:00,73110099,"Gas Tank   (Used)   , Capacity 150-180 L , Working Pressure 14 Bar , Cylindrical Shape Made Of Stainless Steel   (Used To Contain Liquid Argon Item 1 Tk 106723589560 E13)  . Unit = Tank",Sei Electronics Components Vietnam Ltd,Cong Ty Tnhh Tomoe Vietnam,,1.0,UNT,820.0,1.0,UNT,2380.95238,2380.95238,Japan,Not Available,Vietnam,Not Available,,-,-,0,-,-,-,-,,"Lo 10, Duong TS27, KCN Tien Son, Phuong Tan Hong",,nan,Vietnam T3  Import,2024-11-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,2380.95238,2380.95238
2024-11-19 00:00:00,73110099,"Gas Tank   (Used)   , Capacity 150-180 L , Working Pressure 14 Bar , Cylindrical Shape Made Of Stainless Steel   (Used To Contain Liquid Argon Item 1 Tk 106736508210 E13)  . Unit = Tank",Sei Electronics Components Vietnam Ltd,Cong Ty Tnhh Tomoe Vietnam,,2.0,UNT,440.0,2.0,UNT,2380.95238,4761.90476,Japan,Not Available,Vietnam,Not Available,,-,-,0,-,-,-,-,,"Lo 10, Duong TS27, KCN Tien Son, Phuong Tan Hong",,nan,Vietnam T3  Import,2024-11-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,2380.95238,4761.90476
